Name,Ticker,Sub-Sector
Hindcon Chemicals Ltd,HINDCON,Commodity Chemicals
Cubex Tubings Ltd,CUBEXTUB,Metals - Copper
Vaswani Industries Ltd,VASWANI,Iron & Steel
Balkrishna Paper Mills Ltd,BALKRISHNA,Paper Products
Shah Alloys Ltd,SHAHALLOYS,Iron & Steel
Abm International Ltd,ABMINTLTD,Plastic Products
Sikko Industries Ltd,SIKKO,Fertilizers & Agro Chemicals
Burnpur Cement Ltd,BURNPUR,Cement
Mangalam Timber Products Ltd,MANGTIMBER,Wood Products
Rohit Ferro-Tech Ltd,ROHITFERRO,Metals - Diversified
Sathavahana Ispat Ltd,SATHAISPAT,Iron & Steel
National Steel and Agro Industries Ltd,NATNLSTEEL,Iron & Steel
Ankit Metal & Power Ltd,ANKITMETAL,Iron & Steel
Ganga Forging Ltd,GANGAFORGE,Iron & Steel
Omkar Speciality Chemicals Ltd,OMKARCHEM,Specialty Chemicals
Vadivarhe Speciality Chemicals Ltd,VSCL,Specialty Chemicals
Impex Ferro Tech Ltd,IMPEXFERRO,Iron & Steel
Chromatic India Ltd,CHROMATIC,Specialty Chemicals
BKM Industries Ltd,BKMINDST,Packaging
Splendid Metal Products Ltd,SMPL,Iron & Steel
A and M Jumbo Bags Ltd,AMJUMBO,Packaging
Sujana Universal Industries Ltd,SUJANAUNI,Iron & Steel
Metkore Alloys & Industries Ltd,METKORE,Iron & Steel
SMVD Poly Pack Ltd,SMVD,Packaging
Prolife Industries Ltd,PROLIFE,Commodity Chemicals
Bohra Industries Ltd,BOHRA,Fertilizers & Agro Chemicals
Ramsarup Industries Ltd,RAMSARUP,Iron & Steel
