Name,Ticker,Sub-Sector
Healthcare Global Enterprises Ltd,HCG,Hospitals & Diagnostic Centres
Hemo Organic Ltd,HEMORGANIC,Pharmaceuticals
Hester Biosciences Ltd,HESTERBIO,Biotechnology
Hikal Ltd,HIKAL,Pharmaceuticals
Hindustan Bio Sciences Ltd,HINDBIO,Biotechnology
IND Swift Laboratories Ltd,INDSWFTLAB,Pharmaceuticals
IPCA Laboratories Ltd,IPCALAB,Pharmaceuticals
Ind Swift Ltd,INDSWFTLTD,Pharmaceuticals
Indoco Remedies Ltd,INDOCO,Pharmaceuticals
Indraprastha Medical Corporation Ltd,INDRAMEDCO,Hospitals & Diagnostic Centres
Ishita Drugs and Industries Ltd,ISHITADR,Pharmaceuticals
J B Chemicals and Pharmaceuticals Ltd,JBCHEPHARM,Pharmaceuticals
Jagsonpal Pharmaceuticals Ltd,JAGSNPHARM,Pharmaceuticals
Jeena Sikho Lifecare Ltd,JSLL,Pharmaceuticals
Jeevan Scientific Technology Ltd,JSTL,Labs & Life Sciences Services
Jenburkt Pharmaceuticals Ltd,JENBURPH,Pharmaceuticals
Jubilant Pharmova Limited,JUBLPHARMA,Pharmaceuticals
KMC Speciality Hospitals India Ltd,KMCSHIL,Hospitals & Diagnostic Centres
KOBO Biotech Ltd,AVONLIFE,Pharmaceuticals
Kabra Drugs Ltd,KABRADG,Pharmaceuticals
Kerala Ayurveda Ltd,KERALAYUR,Pharmaceuticals
Kilitch Drugs (India) Ltd,KILITCH,Pharmaceuticals
Kimia Biosciences Ltd,KIMIABL,Pharmaceuticals
Kopran Ltd,KOPRAN,Pharmaceuticals
Kovai Medical Center and Hospital Ltd,KOVAI,Hospitals & Diagnostic Centres
Krebs Biochemicals and Industries Limited,KREBSBIO,Pharmaceuticals
Krishna Institute of Medical Sciences Ltd,KIMS,Hospitals & Diagnostic Centres
Krsnaa Diagnostics Ltd,KRSNAA,Hospitals & Diagnostic Centres
Kwality Pharmaceuticals Ltd,KPL,Pharmaceuticals
Lactose India Ltd,LACTOSE,Pharmaceuticals
Lasa Supergenerics Ltd,LASA,Pharmaceuticals
Laurus Labs Ltd,LAURUSLABS,Pharmaceuticals
Lincoln Pharmaceuticals Ltd,LINCOLN,Pharmaceuticals
Looks Health Services Ltd,LOOKS,Health Care Equipment & Supplies
Lotus Eye Hospital and Institute Limited,LOTUSEYE,Hospitals & Diagnostic Centres
Lupin Ltd,LUPIN,Pharmaceuticals
Lyka Labs Ltd,LYKALABS,Pharmaceuticals
Maitri Enterprises Ltd,MAITRI,Pharmaceuticals
Makers Laboratories Ltd,MAKERSL,Pharmaceuticals
Mangalam Drugs and Organics Ltd,MANGALAM,Pharmaceuticals
Marksans Pharma Limited,MARKSANS,Pharmaceuticals
Max Healthcare Institute Ltd,MAXHEALTH,Hospitals & Diagnostic Centres
Max India Ltd,MAXIND,Hospitals & Diagnostic Centres
MediCaps Ltd,MEDICAPQ,Pharmaceuticals
Medicamen Biotech Ltd,MEDICAMEQ,Pharmaceuticals
GB Global Limited,GBGLOBAL,Pharmaceuticals
Medico Remedies Ltd,MEDICO,Pharmaceuticals
Medinova Diagnostic Services Ltd,MEDINOV,Hospitals & Diagnostic Centres
Mercury Laboratories Ltd,MERCURYLAB,Pharmaceuticals
Metropolis Healthcare Ltd,METROPOLIS,Hospitals & Diagnostic Centres
Mohini Health & Hygiene Ltd,MHHL,Health Care Equipment & Supplies
Morepen Laboratories Ltd,MOREPENLAB,Pharmaceuticals
N G Industries Ltd,NGIND,Hospitals & Diagnostic Centres
Narayana Hrudayalaya Ltd,NH,Hospitals & Diagnostic Centres
Natco Pharma Ltd,NATCOPHARM,Pharmaceuticals
Natural Capsules Ltd,NATCAPSUQ,Pharmaceuticals
Nectar Lifesciences Ltd,NECLIFE,Pharmaceuticals
Neuland Laboratories Ltd,NEULANDLAB,Pharmaceuticals
Ngl Fine Chem Ltd,NGLFINE,Pharmaceuticals
Nidan Laboratories and Healthcare Ltd,NIDAN,Hospitals & Diagnostic Centres
Norris Medicines Ltd,NORRIS,Pharmaceuticals
Novartis India Ltd,NOVARTIND,Pharmaceuticals
Nureca Ltd,NURECA,Pharmaceuticals
Opto Circuits (India) Ltd,OPTOCIRCUI,Health Care Equipment & Supplies
Orchid Pharma Ltd,ORCHPHARMA,Pharmaceuticals
Ortin Laboratories Ltd,ORTINLAB,Pharmaceuticals
Panacea Biotec Ltd,PANACEABIO,Biotechnology
Panchsheel Organics Ltd,PANCHSHEEL,Pharmaceuticals
Panjon Ltd,PANJON,Pharmaceuticals
Par Drugs and Chemicals Ltd,PAR,Pharmaceuticals
Parabolic Drugs Ltd,PARABDRUGS,Pharmaceuticals
Parenteral Drugs (India) Ltd,PDPL,Pharmaceuticals
Parnax Lab Ltd,PARNAXLAB,Pharmaceuticals
Pfizer Ltd,PFIZER,Pharmaceuticals
Pharmaids Pharmacuticals Ltd,PHARMAID,Pharmaceuticals
Poly Medicure Ltd,POLYMED,Health Care Equipment & Supplies
Procter & Gamble Health Limited,PGHL,Pharmaceuticals
RPG Life Sciences Limited,RPGLIFE,Pharmaceuticals
Raaj Medisafe India Ltd,RAAJMEDI,Health Care Equipment & Supplies
Rainbow Children's Medicare Ltd,RAINBOW,Hospitals & Diagnostic Centres
SMS Lifesciences India Ltd,SMSLIFE,Pharmaceuticals
SMS Pharmaceuticals Ltd,SMSPHARMA,Pharmaceuticals
Sakar Healthcare Ltd,SAKAR,Pharmaceuticals
Sanjivani Paranteral Ltd,SANJIVIN,Pharmaceuticals
Sanofi India Limited,SANOFI,Pharmaceuticals
Xchanging Solutions Limited,XCHANGING,Hospitals & Diagnostic Centres
SeQuent Scientific Ltd,SEQUENT,Pharmaceuticals
Shalby Ltd,SHALBY,Hospitals & Diagnostic Centres
Shamrock Industrial Company Ltd,SHAMROIN,Pharmaceuticals
Shilpa Medicare Ltd,SHILPAMED,Pharmaceuticals
Shree Ganesh Remedies Ltd,SGRL,Pharmaceuticals
Shree Pacetronix Ltd,SHREEPAC,Health Care Equipment & Supplies
Shukra Pharmaceuticals Ltd,SHUKRAPHAR,Pharmaceuticals
Smruthi Organics Ltd,SMRUTHIORG,Pharmaceuticals
Solara Active Pharma Sciences Ltd,SOLARA,Pharmaceuticals
Soni Medicare Ltd,SML,Hospitals & Diagnostic Centres
Source Natural Foods and Herbal Supplements Ltd,SOURCENTRL,Pharmaceuticals
Strides Pharma Science Limited,STAR,Pharmaceuticals
Sun Pharma Advanced Research Co Ltd,SPARC,Pharmaceuticals
Sun Pharmaceutical Industries Limited,SUNPHARMA,Pharmaceuticals
Sunil Healthcare Ltd,SUNLOC,Pharmaceuticals
Supriya Lifescience Ltd,SUPRIYA,Pharmaceuticals
Suven Life Sciences Ltd,SUVEN,Pharmaceuticals
Suven Pharmaceuticals Ltd,SUVENPHAR,Pharmaceuticals
Syncom Formulations (India) Ltd,SYNCOMF,Pharmaceuticals
Syngene International Ltd,SYNGENE,Labs & Life Sciences Services
Syschem (India) Ltd,SYSCHEM,Pharmaceuticals
TTK Healthcare Ltd,TTKHLTCARE,Pharmaceuticals
Tarsons Products Ltd,TARSONS,Health Care Equipment & Supplies
Tejnaksh Healthcare Ltd,TEJNAKSH,Hospitals & Diagnostic Centres
Themis Medicare Ltd,THEMISMED,Pharmaceuticals
Thyrocare Technologies Ltd,THYROCARE,Hospitals & Diagnostic Centres
Tiaan Consumer Ltd,TAHL,Pharmaceuticals
Torrent Pharmaceuticals Ltd,TORNTPHARM,Pharmaceuticals
Transgene Biotek Ltd,TRABI,Biotechnology
Transpact Enterprises Ltd,TRANSPACT,Health Care Equipment & Supplies
Trimurthi Ltd,TRIMURTHI,Health Care Equipment & Supplies
Triochem Products Ltd,TRIPR,Pharmaceuticals
Tyche Industries Ltd,TYCHE,Pharmaceuticals
Unichem Laboratories Ltd,UNICHEMLAB,Pharmaceuticals
Universus Photo Imagings Ltd,UNIVPHOTO,Health Care Equipment & Supplies
Vaidya Sane Ayurved Laboratories Ltd,MADHAVBAUG,Labs & Life Sciences Services
Vaishali Pharma Ltd,VAISHALI,Pharmaceuticals
Vanta Bioscience Ltd,VANTABIO,Labs & Life Sciences Services
Veerhealth Care Ltd,VEERHEALTH,Pharmaceuticals
Venus Remedies Ltd,VENUSREM,Pharmaceuticals
Vijaya Diagnostic Centre Ltd,VIJAYA,Hospitals & Diagnostic Centres
Vikram Thermo (India) Ltd,VIKRAMTH,Pharmaceuticals
Vimta Labs Ltd,VIMTALABS,Labs & Life Sciences Services
Vista Pharmaceuticals Ltd,VISTAPH,Pharmaceuticals
Vivanta Industries Ltd,VIVANTA,Pharmaceuticals
Vivanza Biosciences Ltd,VIVANZA,Pharmaceuticals
Vivo Bio Tech Ltd,VIVOBIOT,Biotechnology
Wanbury Ltd,WANBURY,Pharmaceuticals
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,Pharmaceuticals
Windlas Biotech Ltd,WINDLAS,Pharmaceuticals
Wockhardt Ltd,WOCKPHARMA,Pharmaceuticals
Zenlabs Ethica Ltd,ZENLABS,Pharmaceuticals
Zenotech Laboratories Ltd,ZENOTECH,Biotechnology
Zim Laboratories Ltd,ZIMLAB,Pharmaceuticals
Zota Health Care Ltd,ZOTA,Pharmaceuticals
Zydus Lifesciences Limited,ZYDUSLIFE,Pharmaceuticals
